"","artist_name","instrumentalness","valence","danceability","energy","loudness","speechiness","acousticness","liveness","tempo","track_name","track_id","album_name","album_release_year","album_release_date","popularity"
"593","Taylor Swift",0,0.52,0.588,0.721,-5.579,0.0317,0.000656,0.131,96.997,"All You Had To Do Was Stay (Taylor's Version)","2k0ZEeAqzvYMcx9Qt5aClQ","1989 (Taylor's Version) [Deluxe]",2023,"2023-10-27",79
"594","Taylor Swift",2.18e-05,0.917,0.636,0.808,-5.693,0.0729,0.0121,0.359,160.058,"Shake It Off (Taylor's Version)","50yNTF0Od55qnHLxYsA5Pw","1989 (Taylor's Version) [Deluxe]",2023,"2023-10-27",80
"595","Taylor Swift",1.25e-05,0.539,0.67,0.858,-6.528,0.0439,0.00354,0.0687,118.009,"I Wish You Would (Taylor's Version)","3FxJDucHWdw6caWTKO5b23","1989 (Taylor's Version) [Deluxe]",2023,"2023-10-27",83
"596","Taylor Swift",0,0.363,0.618,0.683,-6.438,0.194,0.0362,0.305,169.971,"Bad Blood (Taylor's Version)","7oZONwFiFIErZcXAtTu7FY","1989 (Taylor's Version) [Deluxe]",2023,"2023-10-27",82
"597","Taylor Swift",7.18e-05,0.514,0.589,0.674,-7.48,0.0656,0.0436,0.112,139.985,"Wildest Dreams (Taylor's Version)","27exgla7YBw9DUNNcTIpjy","1989 (Taylor's Version) [Deluxe]",2023,"2023-10-27",85
"598","Taylor Swift",1.09e-05,0.538,0.758,0.691,-5.798,0.0515,0.00196,0.0939,119.997,"How You Get The Girl (Taylor's Version)","733OhaXQIHY7BKtY3vnSkn","1989 (Taylor's Version) [Deluxe]",2023,"2023-10-27",79
"599","Taylor Swift",0,0.0567,0.471,0.509,-8.796,0.0355,0.316,0.0673,144.071,"This Love (Taylor’s Version)","4WBEj8TeGtRPNJdOmT3WJW","1989 (Taylor's Version) [Deluxe]",2023,"2023-10-27",88
"600","Taylor Swift",0,0.652,0.582,0.788,-5.358,0.0445,0.0999,0.115,160.027,"I Know Places (Taylor's Version)","1ULabO0PEsdJekqVH6G10G","1989 (Taylor's Version) [Deluxe]",2023,"2023-10-27",80
"601","Taylor Swift",2.92e-05,0.258,0.772,0.391,-8.892,0.0293,0.25,0.0981,103.955,"Clean (Taylor's Version)","0lKUBmEyQfzsQHozyeXzES","1989 (Taylor's Version) [Deluxe]",2023,"2023-10-27",84
"602","Taylor Swift",2.61e-05,0.385,0.464,0.705,-5.97,0.0434,0.00976,0.209,183.892,"Wonderland (Taylor's Version)","6HRsJu8vcnzYDN4t0570FY","1989 (Taylor's Version) [Deluxe]",2023,"2023-10-27",82
"603","Taylor Swift",3.91e-06,0.477,0.363,0.498,-9.473,0.0755,0.61,0.112,84.68,"You Are In Love (Taylor's Version)","0TyGh27YQ5LknmiDhCzJiT","1989 (Taylor's Version) [Deluxe]",2023,"2023-10-27",87
"604","Taylor Swift",4.63e-06,0.698,0.649,0.846,-5.958,0.0602,0.00675,0.0824,121.978,"New Romantics (Taylor's Version)","5M787RexsAiVYjQusM98CV","1989 (Taylor's Version) [Deluxe]",2023,"2023-10-27",81
"605","Taylor Swift",0.000199,0.328,0.591,0.412,-13.27,0.0863,0.309,0.0608,155.875,"""Slut!"" (Taylor's Version) (From The Vault)","0CD7DzeCsuPJygddqlUVYa","1989 (Taylor's Version) [Deluxe]",2023,"2023-10-27",98
"606","Taylor Swift",9.94e-06,0.164,0.633,0.551,-8.297,0.0341,0.066,0.127,109.95,"Say Don't Go (Taylor's Version) (From The Vault)","3CCRVu4F91Qp2mnGjmWBrf","1989 (Taylor's Version) [Deluxe]",2023,"2023-10-27",85
"607","Taylor Swift",7.14e-05,0.0831,0.8,0.501,-9.332,0.034,0.16,0.0874,110.013,"Now That We Don't Talk (Taylor's Version) (From The Vault)","5QUIK7ZtziW8kGWo8RqopF","1989 (Taylor's Version) [Deluxe]",2023,"2023-10-27",87
"608","Taylor Swift",0,0.323,0.701,0.625,-8.804,0.036,0.207,0.105,118.036,"Suburban Legends (Taylor's Version) (From The Vault)","6M9ppdfFjR1AbpUl3Y8DcV","1989 (Taylor's Version) [Deluxe]",2023,"2023-10-27",87
"609","Taylor Swift",0,0.191,0.595,0.656,-7.343,0.037,0.041,0.122,99.994,"Is It Over Now? (Taylor's Version) (From The Vault)","6IG3sQ8s9nfk6TUlVzRhbN","1989 (Taylor's Version) [Deluxe]",2023,"2023-10-27",84
"610","Taylor Swift",0,0.174,0.602,0.648,-6.905,0.103,0.0104,0.217,170.091,"Bad Blood (feat. Kendrick Lamar) (Taylor's Version)","6qAcApH8obo8eqatCKUHd9","1989 (Taylor's Version) [Deluxe]",2023,"2023-10-27",84
"611","Taylor Swift",2.24e-05,0.674,0.761,0.607,-4.83,0.0312,0.00961,0.367,116.98,"Welcome To New York (Taylor's Version)","1hR8BSuEqPCCZfv93zzzz9","1989 (Taylor's Version)",2023,"2023-10-26",75
"612","Taylor Swift",0,0.755,0.737,0.725,-5.417,0.0641,0.0976,0.174,96.012,"Blank Space (Taylor's Version)","45wMBGri1PORPjM9PwFfrS","1989 (Taylor's Version)",2023,"2023-10-26",77
"613","Taylor Swift",0.0214,0.292,0.575,0.824,-4.823,0.038,0.000418,0.0901,94.971,"Style (Taylor's Version)","1hjRhYpWyqDpPahmSlUTlc","1989 (Taylor's Version)",2023,"2023-10-26",171
"614","Taylor Swift",9.37e-05,0.192,0.547,0.885,-5.961,0.0418,0.000512,0.39,91.992,"Out Of The Woods (Taylor's Version)","045ZeOHPIzhxxsm8bq5kyE","1989 (Taylor's Version)",2023,"2023-10-26",82
"615","Taylor Swift",0,0.481,0.586,0.72,-5.556,0.035,0.000718,0.0949,97.057,"All You Had To Do Was Stay (Taylor's Version)","6GXgd1BPD9bUpqw5AntGV5","1989 (Taylor's Version)",2023,"2023-10-26",79
"616","Taylor Swift",1.27e-05,0.921,0.632,0.807,-5.676,0.0738,0.0103,0.29,160.055,"Shake It Off (Taylor's Version)","3pv7Q5v2dpdefwdWIvE7yH","1989 (Taylor's Version)",2023,"2023-10-26",80
"617","Taylor Swift",1.04e-05,0.541,0.669,0.851,-6.526,0.0432,0.00357,0.0676,118.026,"I Wish You Would (Taylor's Version)","43y1WpBdnEy5TR9aZoSQL9","1989 (Taylor's Version)",2023,"2023-10-26",83
"618","Taylor Swift",0,0.364,0.619,0.686,-6.369,0.164,0.0385,0.307,169.943,"Bad Blood (Taylor's Version)","64FzgoLZ3oXu2SriZblHic","1989 (Taylor's Version)",2023,"2023-10-26",82
"619","Taylor Swift",9.35e-05,0.514,0.581,0.672,-7.415,0.0739,0.0411,0.118,140.061,"Wildest Dreams (Taylor's Version)","1K39ty6o1sHwwlZwO6a7wK","1989 (Taylor's Version)",2023,"2023-10-26",85
"620","Taylor Swift",9.88e-06,0.547,0.754,0.682,-5.789,0.0565,0.00209,0.0941,120.027,"How You Get The Girl (Taylor's Version)","75W3SngKzTuoQ94uLf3y82","1989 (Taylor's Version)",2023,"2023-10-26",79
"621","Taylor Swift",0,0.0586,0.474,0.511,-8.766,0.0339,0.299,0.0673,144.022,"This Love (Taylor’s Version)","5QVVjX0ZItqlVpEuVCM9Yg","1989 (Taylor's Version)",2023,"2023-10-26",88
"622","Taylor Swift",0,0.68,0.575,0.803,-5.393,0.0465,0.087,0.0971,160.039,"I Know Places (Taylor's Version)","2f0GI2ZLUtbGqFx8t2Gk6A","1989 (Taylor's Version)",2023,"2023-10-26",80
"623","Taylor Swift",2.01e-05,0.239,0.771,0.386,-8.917,0.0297,0.276,0.121,103.96,"Clean (Taylor's Version)","2ByBBvpR9b7IynvRmnG7kG","1989 (Taylor's Version)",2023,"2023-10-26",84
"624","Taylor Swift",1.88e-05,0.337,0.462,0.708,-5.971,0.0555,0.00933,0.198,183.811,"Wonderland (Taylor's Version)","2ve0kuaWUCt4Zx8x4bf1MR","1989 (Taylor's Version)",2023,"2023-10-26",83
"625","Taylor Swift",2.49e-06,0.492,0.537,0.495,-9.416,0.0573,0.609,0.112,84.948,"You Are In Love (Taylor's Version)","4UwqOWDpdeIDVQDuKT6iza","1989 (Taylor's Version)",2023,"2023-10-26",86
"626","Taylor Swift",9.81e-06,0.698,0.651,0.855,-5.959,0.0538,0.0068,0.0759,121.98,"New Romantics (Taylor's Version)","2vPMoMDXxu9uX1igWZmXSG","1989 (Taylor's Version)",2023,"2023-10-26",82
"627","Taylor Swift",7.62e-05,0.306,0.629,0.413,-13.178,0.055,0.345,0.0603,77.983,"""Slut!"" (Taylor's Version) (From The Vault)","71BqAINEnezjQfxE4VuJfq","1989 (Taylor's Version)",2023,"2023-10-26",91
"628","Taylor Swift",1.67e-05,0.192,0.626,0.547,-8.285,0.0342,0.0656,0.149,109.946,"Say Don't Go (Taylor's Version) (From The Vault)","4NioO5R9sHEZh4cGzMHyNt","1989 (Taylor's Version)",2023,"2023-10-26",89
"629","Taylor Swift",3.81e-05,0.0662,0.793,0.512,-9.319,0.0338,0.186,0.0889,109.994,"Now That We Don't Talk (Taylor's Version) (From The Vault)","5KD6AEm19QnMbfWpfoOHMl","1989 (Taylor's Version)",2023,"2023-10-26",92
"630","Taylor Swift",0,0.344,0.699,0.621,-8.739,0.0369,0.198,0.104,118.048,"Suburban Legends (Taylor's Version) (From The Vault)","6T0sEnqjmHISIKwFETeeiP","1989 (Taylor's Version)",2023,"2023-10-26",87
"631","Taylor Swift",0,0.176,0.596,0.658,-7.346,0.036,0.0504,0.127,100.012,"Is It Over Now? (Taylor's Version) (From The Vault)","1Iq8oo9XkmmvCQiGOfORiz","1989 (Taylor's Version)",2023,"2023-10-26",94
"632","Taylor Swift",1.38e-06,0.49,0.646,0.783,-2.846,0.0356,0.00444,0.171,121.08,"Mine (Taylor's Version)","7G0gBu6nLdhFDPRLc0HdDG","Speak Now (Taylor's Version)",2023,"2023-07-07",73
"633","Taylor Swift",0,0.387,0.588,0.758,-2.347,0.0305,0.0251,0.131,114.991,"Sparks Fly (Taylor’s Version)","3MytWN8L7shNYzGl4tAKRp","Speak Now (Taylor's Version)",2023,"2023-07-07",72
"634","Taylor Swift",0,0.203,0.497,0.635,-3.927,0.0273,0.00621,0.117,142.063,"Back To December (Taylor's Version)","79uDOz0zuuWS7HWxzMmTa2","Speak Now (Taylor's Version)",2023,"2023-07-07",76
"635","Taylor Swift",0,0.639,0.727,0.677,-2.871,0.0325,0.248,0.143,118.995,"Speak Now (Taylor's Version)","5xXqyjLicvEpch72qEryFT","Speak Now (Taylor's Version)",2023,"2023-07-07",71
"636","Taylor Swift",0,0.133,0.419,0.47,-5.016,0.0296,0.0236,0.163,119.294,"Dear John (Taylor's Version)","1zU8j1x3yi9xalMF96pzKp","Speak Now (Taylor's Version)",2023,"2023-07-07",77
"637","Taylor Swift",0,0.621,0.524,0.692,-3.866,0.0369,0.311,0.192,163.874,"Mean (Taylor's Version)","30Y4CV7A6YqtQtTTo7Ue4j","Speak Now (Taylor's Version)",2023,"2023-07-07",75
"638","Taylor Swift",0,0.57,0.515,0.781,-2.608,0.0535,0.00192,0.054,139.846,"The Story Of Us (Taylor's Version)","6dTA6y0C2ReQklntzZl8l3","Speak Now (Taylor's Version)",2023,"2023-07-07",73
"639","Taylor Swift",0,0.569,0.685,0.323,-7.103,0.0289,0.851,0.198,125.058,"Never Grow Up (Taylor's Version)","2EFZ9emtKWEglWUQGEQ3P9","Speak Now (Taylor's Version)",2023,"2023-07-07",78
"640","Taylor Swift",0,0.216,0.505,0.532,-3.526,0.0265,0.012,0.149,81.907,"Enchanted (Taylor's Version)","3sW3oSbzsfecv9XoUdGs7h","Speak Now (Taylor's Version)",2023,"2023-07-07",73
"641","Taylor Swift",0,0.665,0.496,0.885,-2.969,0.0803,0.000886,0.191,145.863,"Better Than Revenge (Taylor's Version)","0NwGC0v03ysCYINtg6ns58","Speak Now (Taylor's Version)",2023,"2023-07-07",75
"642","Taylor Swift",0,0.149,0.522,0.598,-5.327,0.0284,0.101,0.152,133.627,"Innocent (Taylor's Version)","12nBPF4Rh4XLFJV0YLN7uj","Speak Now (Taylor's Version)",2023,"2023-07-07",79
"643","Taylor Swift",0,0.355,0.427,0.915,-1.909,0.0619,0.00667,0.221,162.201,"Haunted (Taylor's Version)","4tMzIAFTFdqGBQLdfbPces","Speak Now (Taylor's Version)",2023,"2023-07-07",73
"644","Taylor Swift",4.43e-06,0.16,0.55,0.366,-8.46,0.0276,0.447,0.101,79.401,"Last Kiss (Taylor's Version)","59KOoHFcw5XfICnO57holu","Speak Now (Taylor's Version)",2023,"2023-07-07",83
"645","Taylor Swift",0,0.0752,0.375,0.65,-4.031,0.0402,0.0122,0.189,203.89,"Long Live (Taylor's Version)","4hqJ4bSlYJOXb6Z4SRmzxs","Speak Now (Taylor's Version)",2023,"2023-07-07",78
"646","Taylor Swift",0,0.348,0.535,0.488,-8.261,0.0278,0.449,0.111,159.813,"Ours (Taylor’s Version)","3yNJkriPzWjkkDAWHIAVUq","Speak Now (Taylor's Version)",2023,"2023-07-07",85
"647","Taylor Swift",0,0.356,0.533,0.742,-3.473,0.0303,0.0031,0.108,131.93,"Superman (Taylor’s Version)","4evLyY5Ue1Wesc61t2KXAU","Speak Now (Taylor's Version)",2023,"2023-07-07",75
"648","Taylor Swift",0,0.282,0.547,0.855,-4.7,0.0597,0.0164,0.144,131.073,"Electric Touch (feat. Fall Out Boy) (Taylor’s Version) (From The Vault)","4e3ZNTAV6PCrdYMUrUlMpQ","Speak Now (Taylor's Version)",2023,"2023-07-07",79
"649","Taylor Swift",0,0.231,0.474,0.763,-4.632,0.0505,0.159,0.138,78.133,"When Emma Falls in Love (Taylor’s Version) (From The Vault)","0zo975x58DlXbZllWvfYhg","Speak Now (Taylor's Version)",2023,"2023-07-07",78
"650","Taylor Swift",0,0.819,0.694,0.764,-4.893,0.0337,0.0586,0.0608,123.044,"I Can See You (Taylor’s Version) (From The Vault)","5kHMfzgLZP95O9NBy0ku4v","Speak Now (Taylor's Version)",2023,"2023-07-07",78
"651","Taylor Swift",0,0.378,0.576,0.57,-7.925,0.0434,0.362,0.0668,147.803,"Castles Crumbling (feat. Hayley Williams) (Taylor’s Version) (From The Vault)","4ABYxlb92WBIjHu7TIKmml","Speak Now (Taylor's Version)",2023,"2023-07-07",85
"652","Taylor Swift",0,0.543,0.671,0.588,-4.675,0.0299,0.617,0.111,96.965,"Foolish One (Taylor’s Version) (From The Vault)","4s8BIKx4Zh6ryAEz8RTlaU","Speak Now (Taylor's Version)",2023,"2023-07-07",74
"653","Taylor Swift",0,0.65,0.624,0.585,-5.847,0.0328,0.3,0.0916,142.883,"Timeless (Taylor’s Version) (From The Vault)","1HCdems7PQZRj42QDWLA0A","Speak Now (Taylor's Version)",2023,"2023-07-07",79
"654","Taylor Swift",0.00113,0.0751,0.735,0.454,-10.516,0.0876,0.236,0.133,97.043,"Lavender Haze","24emu3sabKISjRkrys28jq","Midnights (The Til Dawn Edition)",2023,"2023-05-26",94
"655","Taylor Swift",1.4e-06,0.0382,0.65,0.397,-8.237,0.0365,0.0609,0.089,108.055,"Maroon","6qxvy9Pe4RJIq5JBVbbwbS","Midnights (The Til Dawn Edition)",2023,"2023-05-26",84
"656","Taylor Swift",1.22e-06,0.497,0.637,0.649,-6.59,0.0584,0.115,0.147,96.935,"Anti-Hero","5qIHFdkW6phMsTZlN2g8Lc","Midnights (The Til Dawn Edition)",2023,"2023-05-26",81
"657","Taylor Swift",0.0013,0.166,0.653,0.331,-13.534,0.039,0.705,0.116,110.014,"Snow On The Beach (feat. Lana Del Rey)","7GA86Uo2jYbj8vIXe2nyWd","Midnights (The Til Dawn Edition)",2023,"2023-05-26",101
"658","Taylor Swift",1.05e-05,0.39,0.694,0.386,-10.312,0.0597,0.423,0.126,120.044,"You're On Your Own, Kid","6PQOU00xWNrGwCZzboriXy","Midnights (The Til Dawn Edition)",2023,"2023-05-26",88
"659","Taylor Swift",6.78e-05,0.198,0.654,0.372,-11.704,0.0667,0.705,0.114,140.15,"Midnight Rain","4eKMqf9ZMSclDX7V9Ptg7x","Midnights (The Til Dawn Edition)",2023,"2023-05-26",92
"660","Taylor Swift",0,0.113,0.741,0.509,-8.747,0.19,0.205,0.262,108.978,"Question...?","7oomkQSYf1ia2VnVEWfFIU","Midnights (The Til Dawn Edition)",2023,"2023-05-26",85
"661","Taylor Swift",3.42e-05,0.157,0.867,0.272,-11.014,0.363,0.157,0.118,79.962,"Vigilante Shit","0GKDhq6ZbmSbRHd3eyGlB7","Midnights (The Til Dawn Edition)",2023,"2023-05-26",88
"662","Taylor Swift",0.000128,0.425,0.695,0.546,-9.184,0.066,0.0648,0.0883,164,"Bejeweled","0VpF6RLdCfPIeYRwMu4tZK","Midnights (The Til Dawn Edition)",2023,"2023-05-26",89
"664","Taylor Swift",0,0.0956,0.647,0.614,-7.091,0.0651,0.0782,0.611,90.034,"Karma","45R112Jz5hQeKgITXgSXzs","Midnights (The Til Dawn Edition)",2023,"2023-05-26",81
"665","Taylor Swift",0.00012,0.391,0.335,0.166,-14.958,0.048,0.967,0.115,175.917,"Sweet Nothing","2L09RYwH5Pjzca6PmbUAw3","Midnights (The Til Dawn Edition)",2023,"2023-05-26",100
"666","Taylor Swift",0.000915,0.126,0.661,0.345,-14.037,0.144,0.545,0.0871,125.977,"Mastermind","1QQii3pa5m8MEda0nbkjfw","Midnights (The Til Dawn Edition)",2023,"2023-05-26",102
"667","Taylor Swift",2.78e-05,0.592,0.573,0.737,-9.002,0.0352,0.203,0.0851,96.009,"The Great War","2VuqMjgoKaOHNM8HpxtXKx","Midnights (The Til Dawn Edition)",2023,"2023-05-26",88
"668","Taylor Swift",0.00269,0.0633,0.48,0.22,-12.469,0.0425,0.837,0.116,82.951,"Bigger Than The Whole Sky","71CBDRKmF2VeRKYMG1DFBh","Midnights (The Til Dawn Edition)",2023,"2023-05-26",104
"669","Taylor Swift",3.07e-05,0.454,0.691,0.498,-10.519,0.101,0.116,0.136,110.963,"Paris","5tWxKWq1DSP1s9WQ5PWuqu","Midnights (The Til Dawn Edition)",2023,"2023-05-26",90
"670","Taylor Swift",0,0.766,0.564,0.545,-10.17,0.104,0.726,0.0878,176.082,"High Infidelity","1SztNGCwEHJEVFx90E5g7D","Midnights (The Til Dawn Edition)",2023,"2023-05-26",89
"671","Taylor Swift",0,0.399,0.677,0.451,-9.744,0.19,0.318,0.11,140.845,"Glitch","7C0w28EsX0Um2FrZs9gso2","Midnights (The Til Dawn Edition)",2023,"2023-05-26",88
"672","Taylor Swift",0.00147,0.534,0.482,0.837,-6.501,0.12,0.435,0.123,157.96,"Would've, Could've, Should've","4txojlesMFQZGWxwz2EeqB","Midnights (The Til Dawn Edition)",2023,"2023-05-26",90
"673","Taylor Swift",0.00104,0.162,0.475,0.386,-12.038,0.0737,0.497,0.119,107.601,"Dear Reader","10GRRCR5fctuOF4GFmATJI","Midnights (The Til Dawn Edition)",2023,"2023-05-26",98
"674","Taylor Swift",4.73e-06,0.239,0.672,0.782,-6.499,0.0421,0.148,0.296,106.026,"Hits Different","3xYJScVfxByb61dYHTwiby","Midnights (The Til Dawn Edition)",2023,"2023-05-26",82
"675","Taylor Swift",3.5e-06,0.315,0.664,0.401,-10.934,0.0344,0.806,0.108,109.846,"Snow On The Beach (feat. More Lana Del Rey)","4zmKGsrXjLmljb5fTaBTot","Midnights (The Til Dawn Edition)",2023,"2023-05-26",89
"676","Taylor Swift",0,0.0734,0.615,0.616,-6.523,0.0622,0.0623,0.579,89.977,"Karma (feat. Ice Spice)","4i6cwNY6oIUU2XZxPIw82Y","Midnights (The Til Dawn Edition)",2023,"2023-05-26",80
"677","Taylor Swift",0.0012,0.0984,0.735,0.444,-10.519,0.0684,0.204,0.17,97.038,"Lavender Haze","4g2c7NoTWAOSYDy44l9nub","Midnights (3am Edition)",2022,"2022-10-22",94
"678","Taylor Swift",0,0.0382,0.658,0.378,-8.3,0.0379,0.0593,0.0976,108.034,"Maroon","199E1RRrVmVTQqBXih5qRC","Midnights (3am Edition)",2022,"2022-10-22",84
"679","Taylor Swift",1.23e-06,0.519,0.638,0.634,-6.582,0.0457,0.133,0.152,96.953,"Anti-Hero","02Zkkf2zMkwRGQjZ7T4p8f","Midnights (3am Edition)",2022,"2022-10-22",81
"680","Taylor Swift",0.00321,0.154,0.659,0.323,-13.425,0.0436,0.735,0.116,110.007,"Snow On The Beach (feat. Lana Del Rey)","6ADDIJxxqzM9LMpm78yzQG","Midnights (3am Edition)",2022,"2022-10-22",109
"681","Taylor Swift",8.47e-06,0.376,0.694,0.38,-10.307,0.0614,0.416,0.126,120.044,"You're On Your Own, Kid","7gVWKBcfIW93YxNBi3ApIE","Midnights (3am Edition)",2022,"2022-10-22",88
"682","Taylor Swift",6.51e-05,0.23,0.636,0.377,-11.721,0.0708,0.71,0.115,139.966,"Midnight Rain","6Nl7KyvjkFncGsjB49SxLl","Midnights (3am Edition)",2022,"2022-10-22",92
"683","Taylor Swift",0,0.112,0.751,0.502,-8.777,0.162,0.226,0.297,108.989,"Question...?","6C7OF1Jal7YkyjzyUG8vkK","Midnights (3am Edition)",2022,"2022-10-22",85
"684","Taylor Swift",1.74e-05,0.16,0.87,0.279,-11.134,0.364,0.16,0.121,79.996,"Vigilante Shit","5yeuXkukVGuix3vmLu2BPJ","Midnights (3am Edition)",2022,"2022-10-22",88
"685","Taylor Swift",0.000102,0.412,0.7,0.55,-9.13,0.0653,0.0661,0.091,164.003,"Bejeweled","0jvo9CjnbR0lYUDTSNTMiu","Midnights (3am Edition)",2022,"2022-10-22",88
"687","Taylor Swift",0,0.106,0.649,0.622,-7.054,0.0582,0.074,0.594,90.024,"Karma","5oqDgw5VGBln5dSIOPWyBq","Midnights (3am Edition)",2022,"2022-10-22",81
"688","Taylor Swift",4.71e-05,0.396,0.334,0.161,-14.875,0.0506,0.967,0.115,176.747,"Sweet Nothing","3zmwONxswBAzGwExPugSLN","Midnights (3am Edition)",2022,"2022-10-22",99
"689","Taylor Swift",0.00147,0.13,0.661,0.352,-14.077,0.117,0.571,0.0884,125.934,"Mastermind","56hioFjQ0DXrdn04hZcFgG","Midnights (3am Edition)",2022,"2022-10-22",104
"690","Taylor Swift",2.23e-05,0.554,0.573,0.741,-8.987,0.0353,0.219,0.0842,96.016,"The Great War","3UMrglJeju5yWyYIW6o99b","Midnights (3am Edition)",2022,"2022-10-22",88
"691","Taylor Swift",0.00648,0.068,0.422,0.235,-12.379,0.0568,0.826,0.115,165.71,"Bigger Than The Whole Sky","0BiqmkasE5FdrChwKfVp8X","Midnights (3am Edition)",2022,"2022-10-22",121
"692","Taylor Swift",3.27e-05,0.345,0.7,0.509,-10.547,0.0789,0.112,0.137,110.947,"Paris","7712gjoih4QoDbXpljEk21","Midnights (3am Edition)",2022,"2022-10-22",90
"693","Taylor Swift",0,0.755,0.646,0.529,-10.179,0.0864,0.723,0.0885,87.862,"High Infidelity","5kiZGSxgqPdv6rbqL9THdd","Midnights (3am Edition)",2022,"2022-10-22",87
"694","Taylor Swift",0,0.347,0.675,0.466,-9.738,0.201,0.361,0.11,140.864,"Glitch","6wAFvJPpTZVirBKGZ4EnMW","Midnights (3am Edition)",2022,"2022-10-22",88
"695","Taylor Swift",0.000575,0.55,0.483,0.84,-6.508,0.119,0.43,0.146,157.979,"Would've, Could've, Should've","0aV5uARAknQgYhBaK944FP","Midnights (3am Edition)",2022,"2022-10-22",86
"696","Taylor Swift",0.00145,0.159,0.562,0.388,-12.088,0.0705,0.481,0.117,107.747,"Dear Reader","3QF5RsWzK1lCvf2o2cY65P","Midnights (3am Edition)",2022,"2022-10-22",99
"697","Taylor Swift",0.000573,0.0976,0.733,0.436,-10.489,0.08,0.258,0.157,96.985,"Lavender Haze","5jQI2r1RdgtuT8S3iG8zFC","Midnights",2022,"2022-10-21",91
"698","Taylor Swift",1.03e-06,0.0374,0.637,0.398,-8.294,0.0564,0.0573,0.101,108.075,"Maroon","3eX0NZfLtGzoLUxPNvRfqm","Midnights",2022,"2022-10-21",84
"699","Taylor Swift",1.8e-06,0.533,0.637,0.643,-6.571,0.0519,0.13,0.142,97.008,"Anti-Hero","0V3wPSX9ygBnCm8psDIegu","Midnights",2022,"2022-10-21",92
"700","Taylor Swift",0.000993,0.193,0.663,0.319,-13.481,0.0375,0.69,0.117,109.957,"Snow On The Beach (feat. Lana Del Rey)","1wtOxkiel43cVs0Yux5Q4h","Midnights",2022,"2022-10-21",100
"701","Taylor Swift",5.2e-06,0.38,0.696,0.396,-10.289,0.0656,0.401,0.125,120.041,"You're On Your Own, Kid","4D7BCuvgdJlYvlX5WlN54t","Midnights",2022,"2022-10-21",88
"702","Taylor Swift",5.17e-05,0.23,0.643,0.363,-11.738,0.0767,0.69,0.115,139.865,"Midnight Rain","3rWDp9tBPQR9z6U5YyRSK4","Midnights",2022,"2022-10-21",92
"703","Taylor Swift",0,0.106,0.751,0.502,-8.763,0.167,0.2,0.296,108.943,"Question...?","0heeNYlwOGuUSe7TgUD27B","Midnights",2022,"2022-10-21",85
"704","Taylor Swift",5.25e-05,0.163,0.798,0.277,-11.096,0.39,0.173,0.121,79.846,"Vigilante Shit","1xwAWUI6Dj0WGC3KiUPN0O","Midnights",2022,"2022-10-21",89
"705","Taylor Swift",5.58e-05,0.433,0.696,0.559,-9.19,0.0693,0.0618,0.0887,163.999,"Bejeweled","3qoftcUZaUOncvIYjFSPdE","Midnights",2022,"2022-10-21",88
"707","Taylor Swift",0,0.0969,0.642,0.62,-7.091,0.0666,0.0734,0.483,90.02,"Karma","7KokYm8cMIXCsGVmUvKtqf","Midnights",2022,"2022-10-21",81
"708","Taylor Swift",7.72e-05,0.39,0.337,0.156,-14.919,0.0518,0.964,0.115,176.655,"Sweet Nothing","0wavGRldH0AWyu2zvTz8zb","Midnights",2022,"2022-10-21",100
"709","Taylor Swift",0.00129,0.124,0.662,0.357,-14.064,0.154,0.553,0.0837,125.966,"Mastermind","7FmYn9e7KHMXcxqGSj9LjH","Midnights",2022,"2022-10-21",103
"710","Taylor Swift",0,0.328,0.594,0.713,-5.314,0.0503,0.000328,0.114,129.958,"State Of Grace (Taylor's Version)","6lzc0Al0zfZOIFsFvBS1ki","Red (Taylor's Version)",2021,"2021-11-12",80
"711","Taylor Swift",1.62e-06,0.408,0.516,0.777,-4.908,0.0375,0.00108,0.0761,125.047,"Red (Taylor's Version)","4OAuvHryIVv4kMDNSLuPt6","Red (Taylor's Version)",2021,"2021-11-12",79
"712","Taylor Swift",0.000127,0.299,0.645,0.593,-6.506,0.0288,0.0344,0.13,109.984,"Treacherous (Taylor's Version)","3S7HNKPakdwNEBFIVTL6dZ","Red (Taylor's Version)",2021,"2021-11-12",81
"713","Taylor Swift",0,0.767,0.584,0.557,-6.371,0.0342,0.0129,0.0576,154.008,"I Knew You Were Trouble (Taylor's Version)","6AtZLIzUINvExIUy4QhdjP","Red (Taylor's Version)",2021,"2021-11-12",81
"714","Taylor Swift",0.00203,0.132,0.44,0.528,-7.809,0.0317,0.0171,0.234,185.972,"All Too Well (Taylor's Version)","3nsfB1vus2qaloUdcBZvDu","Red (Taylor's Version)",2021,"2021-11-12",95
"715","Taylor Swift",1.02e-05,0.642,0.642,0.695,-5.62,0.0281,0.000443,0.0753,103.984,"22 (Taylor's Version)","3yII7UwgLF6K5zW3xad3MP","Red (Taylor's Version)",2021,"2021-11-12",79
"716","Taylor Swift",0,0.248,0.511,0.559,-6.587,0.0264,0.0167,0.113,145.88,"I Almost Do (Taylor's Version)","2r9CbjYgFhtAmcFv1cSquB","Red (Taylor's Version)",2021,"2021-11-12",82
